PFAM_ID	ID
PF14554	GO:0008201
PF14560	GO:0005515
PF14565	GO:0005576
PF14572	GO:0000287
PF14572	GO:0004749
PF14572	GO:0009165
PF14604	GO:0005515
PF14619	GO:0042393
PF14622	GO:0004525
PF14622	GO:0006396
PF14630	GO:0006260
PF14630	GO:0000808
PF14630	GO:0005634
PF14631	GO:0006281
PF14641	GO:0003677
PF14672	GO:0008544
PF14721	GO:0046983
PF14722	GO:0005102
PF14724	GO:0050290
PF14735	GO:0051225
PF14735	GO:0070652
PF14736	GO:0008418
PF14750	GO:0032039
PF14764	GO:0044599
PF14777	GO:0060271
PF14777	GO:0034464
PF14811	GO:0030218
PF14813	GO:0005743
PF14813	GO:0005747
PF14817	GO:0051225
PF14817	GO:0070652
PF14820	GO:0001533
PF14822	GO:0045765
PF14822	GO:0005737
PF14833	GO:0051287
PF14895	GO:0019902
PF14895	GO:0010923
PF14925	GO:0008017
PF14925	GO:0000226
PF14942	GO:0030133
PF14942	GO:0031083
PF14943	GO:0005763
PF14955	GO:0005739
PF14960	GO:0005753
PF14972	GO:0007005
PF14972	GO:0031305
PF14978	GO:0005761
PF14980	GO:0007218
PF14980	GO:0005576
PF14984	GO:0007155
PF14987	GO:0005743
PF14987	GO:0005747
PF14990	GO:0034551
PF14991	GO:0042470
PF14993	GO:0007218
PF14993	GO:0005576
PF14999	GO:0031225
PF15001	GO:0000724
PF15001	GO:0016197
PF15001	GO:0030119
PF15003	GO:0031023
PF15003	GO:0051225
PF15009	GO:0002218
PF15009	GO:0032481
PF15014	GO:0005764
PF15015	GO:0007283
PF15015	GO:0005794
PF15019	GO:0005085
PF15020	GO:0036128
PF15021	GO:2001032
PF15024	GO:0030144
PF15024	GO:0006487
PF15036	GO:0005157
PF15036	GO:0001934
PF15036	GO:0008284
PF15036	GO:0005615
PF15048	GO:0022857
PF15048	GO:0046982
PF15048	GO:0015721
PF15048	GO:0005886
PF15050	GO:0001772
PF15050	GO:0016021
PF15050	GO:0097197
PF15056	GO:0007399
PF15060	GO:0007275
PF15060	GO:0030154
PF15061	GO:0033617
PF15061	GO:0016021
PF15064	GO:0036128
PF15064	GO:0097228
PF15068	GO:0031005
PF15068	GO:0061181
PF15068	GO:0061572
PF15072	GO:0000725
PF15077	GO:0003677
PF15083	GO:0008047
PF15083	GO:0007586
PF15083	GO:0016042
PF15083	GO:0005576
PF15085	GO:0005102
PF15085	GO:0005184
PF15088	GO:0005739
PF15088	GO:0005747
PF15091	GO:0042138
PF15095	GO:0005125
PF15096	GO:0016021
PF15108	GO:0005244
PF15108	GO:0005262
PF15108	GO:0016021
PF15127	GO:0034237
PF15129	GO:0030298
PF15129	GO:0030971
PF15133	GO:0034121
PF15138	GO:0006887
PF15138	GO:0030667
PF15141	GO:0034551
PF15146	GO:0036297
PF15146	GO:0043240
PF15149	GO:0036128
PF15150	GO:0001836
PF15150	GO:0006915
PF15150	GO:0006919
PF15150	GO:0006974
PF15151	GO:0051726
PF15163	GO:0005634
PF15168	GO:0005789
PF15170	GO:0004860
PF15171	GO:0005184
PF15172	GO:0005179
PF15177	GO:0005125
PF15177	GO:0007259
PF15177	GO:0050778
PF15177	GO:0051607
PF15180	GO:0001664
PF15182	GO:0007605
PF15184	GO:0005742
PF15185	GO:0006915
PF15189	GO:0051321
PF15191	GO:0007130
PF15191	GO:0007131
PF15191	GO:0007283
PF15199	GO:1900758
PF15200	GO:0005576
PF15201	GO:0042622
PF15202	GO:0045444
PF15203	GO:0007342
PF15203	GO:0097524
PF15208	GO:0001881
PF15216	GO:0005125
PF15220	GO:0001819
PF15220	GO:0008284
PF15220	GO:0010884
PF15221	GO:0007275
PF15225	GO:0006955
PF15233	GO:0007130
PF15233	GO:0070193
PF15233	GO:0000795
PF15234	GO:0007165
PF15234	GO:0016020
PF15243	GO:0090266
PF15243	GO:0005680
PF15245	GO:0006355
PF15247	GO:0003723
PF15281	GO:0071253
PF15281	GO:0042998
PF15281	GO:0005802
PF15291	GO:0008233
PF15291	GO:0031640
PF15291	GO:0005576
PF15293	GO:0003723
PF15299	GO:0003700
PF15299	GO:0061400
PF15305	GO:0030991
PF15306	GO:0017053
PF15307	GO:0001669
PF15310	GO:0007283
PF15313	GO:0004861
PF15313	GO:0017069
PF15313	GO:0000122
PF15313	GO:0005634
PF15313	GO:0005737
PF15319	GO:0000077
PF15319	GO:0071479
PF15319	GO:0005634
PF15320	GO:0003723
PF15320	GO:0106005
PF15320	GO:0005845
PF15323	GO:0048598
PF15323	GO:0072669
PF15324	GO:0007224
PF15325	GO:2001033
PF15328	GO:0016591
PF15332	GO:0050852
PF15332	GO:0050853
PF15333	GO:0006355
PF15333	GO:0005634
PF15333	GO:0005668
PF15335	GO:0042981
PF15337	GO:0003677
PF15337	GO:0003723
PF15337	GO:0006351
PF15337	GO:0045893
PF15337	GO:0005634
PF15339	GO:0006897
PF15339	GO:0007342
PF15339	GO:0060478
PF15339	GO:0005886
PF15340	GO:0042393
PF15340	GO:0043985
PF15340	GO:0005634
PF15341	GO:0000462
PF15341	GO:0005730
PF15341	GO:0030686
PF15341	GO:0030688
PF15347	GO:0035556
PF15347	GO:0050868
PF15347	GO:0005886
PF15347	GO:0045121
PF15348	GO:0000387
PF15348	GO:0032797
PF15351	GO:0005911
PF15352	GO:0007052
PF15352	GO:0031122
PF15352	GO:1905515
PF15352	GO:0005813
PF15352	GO:0097546
PF15360	GO:0005179
PF15360	GO:0031704
PF15360	GO:0007165
PF15367	GO:0005509
PF15367	GO:0007283
PF15384	GO:0006303
PF15387	GO:0000408
PF15427	GO:0048306
PF15433	GO:0003735
PF15433	GO:0005763
PF15454	GO:0001919
PF15454	GO:0007040
PF15454	GO:0016197
PF15454	GO:0032008
PF15454	GO:0042632
PF15454	GO:0043410
PF15454	GO:0071230
PF15454	GO:0031902
PF15454	GO:0045121
PF15454	GO:0071986
PF15462	GO:0006821
PF15473	GO:0016567
PF15476	GO:0006355
PF15476	GO:0005634
PF15476	GO:0005737
PF15489	GO:0003697
PF15490	GO:0003697
PF15490	GO:1990879
PF15494	GO:0016020
PF15497	GO:0006366
PF15497	GO:0006384
PF15497	GO:0005634
PF15499	GO:0032183
PF15499	GO:0070140
PF15501	GO:0008017
PF15501	GO:0046600
PF15510	GO:0003677
PF15510	GO:0000278
PF15510	GO:0051382
PF15549	GO:0035064
PF15550	GO:0007411
PF15550	GO:0016055
PF15550	GO:0005576
PF15551	GO:0003334
PF15556	GO:0007093
PF15556	GO:0000776
PF15630	GO:0071821
PF15666	GO:0050855
PF15666	GO:2000401
PF15673	GO:0000976
PF15673	GO:0032922
PF15677	GO:0021549
PF15677	GO:0030182
PF15678	GO:0090307
PF15679	GO:0042254
PF15681	GO:0006955
PF15681	GO:0051249
PF15682	GO:0002062
PF15682	GO:0035988
PF15682	GO:0042246
PF15682	GO:0005634
PF15683	GO:0007283
PF15685	GO:0006302
PF15685	GO:0007276
PF15686	GO:0043066
PF15686	GO:0043123
PF15686	GO:0045766
PF15703	GO:0002764
PF15703	GO:0042113
PF15710	GO:1990918
PF15718	GO:0007099
PF15721	GO:0038023
PF15724	GO:0001503
PF15734	GO:0010972
PF15734	GO:0030336
PF15741	GO:0042974
PF15741	GO:0006355
PF15745	GO:0035650
PF15745	GO:0034315
PF15745	GO:0048203
PF15745	GO:1900025
PF15745	GO:2000146
PF15748	GO:0005856
PF15750	GO:0043130
PF15754	GO:0007340
PF15754	GO:0007342
PF15754	GO:0001669
PF15756	GO:0051216
PF15757	GO:0042475
PF15757	GO:0070175
PF15761	GO:0005634
PF15771	GO:0006310
PF15771	GO:0042138
PF15785	GO:0004674
PF15785	GO:0000184
PF15785	GO:0016310
PF15798	GO:0032007
PF15798	GO:0048011
PF15800	GO:0042754
PF15800	GO:0045892
PF15802	GO:0016567
PF15812	GO:0032402
PF15812	GO:0042470
PF15826	GO:0043065
PF15826	GO:0090200
PF15826	GO:0097193
PF15826	GO:0005739
PF15836	GO:0051087
PF15838	GO:0007342
PF15847	GO:0030280
PF15847	GO:0001533
PF15854	GO:0001664
PF15880	GO:0005739
PF15880	GO:0005747
PF15898	GO:0019901
PF15925	GO:0006281
PF15925	GO:0006974
PF15925	GO:0005634
PF15925	GO:0070876
PF15964	GO:0007098
PF15964	GO:0005813
PF15965	GO:0008270
PF15966	GO:0005515
PF15985	GO:0003723
PF16006	GO:0000226
PF16006	GO:0000281
PF16006	GO:0040001
PF16006	GO:0005819
PF16006	GO:0005874
PF16045	GO:0005515
PF16053	GO:0003735
PF16053	GO:0005739
PF16093	GO:0043248
PF16094	GO:0043248
PF16094	GO:0005783
PF16099	GO:0000166
PF16113	GO:0003860
PF16178	GO:0046983
PF16276	GO:0003676
PF16317	GO:0016798
PF16320	GO:0003735
PF16320	GO:0006412
PF16320	GO:0005840
PF16367	GO:0003676
PF16421	GO:0046983
PF16422	GO:0003677
PF16499	GO:0004553
PF16499	GO:0005975
PF16517	GO:0007165
PF16519	GO:0051262
PF16557	GO:0003677
PF16647	GO:0005125
PF16647	GO:0045639
PF16649	GO:0005125
PF16649	GO:0006955
PF16649	GO:0005576
PF16656	GO:0003993
PF16656	GO:0046872
PF16672	GO:0043066
PF16672	GO:0043154
PF16672	GO:0005737
PF16672	GO:0071986
PF16685	GO:0061630
PF16686	GO:0043047
PF16692	GO:0005085
PF16716	GO:0051607
PF16752	GO:0015631
PF16794	GO:0005515
PF16906	GO:0003735
PF16906	GO:0006412
PF16906	GO:0015934
PF16954	GO:0015232
PF16954	GO:0015886
PF16969	GO:0005047
PF16969	GO:0008312
PF16969	GO:0030942
PF16969	GO:0006614
PF16969	GO:0005786
PF17066	GO:0015631
PF17066	GO:0007219
PF17066	GO:0051168
PF17085	GO:0045667
PF17095	GO:0005516
PF17095	GO:0030507
PF17095	GO:0031175
PF17098	GO:0080009
PF17098	GO:0005634
PF17136	GO:0003735
PF17136	GO:0006412
PF17136	GO:0005840
PF17144	GO:0003735
PF17144	GO:0008097
PF17144	GO:0006412
PF17144	GO:0005840
PF17256	GO:0016567
PF17256	GO:0005680
PF17297	GO:0004611
PF17297	GO:0006094
PF17333	GO:0042742
PF17659	GO:0003697
PF17664	GO:0060271
PF17672	GO:0007342
PF17825	GO:0016887
PF17825	GO:0000712
PF17825	GO:0000794
PF17907	GO:0018024
PF17907	GO:0005634
PF17980	GO:0006306
PF17980	GO:0010468
PF18253	GO:0046983
PF18392	GO:0010387
PF18392	GO:0008180
PF18608	GO:0006915
PF18699	GO:0003735
PF18699	GO:0032543
PF18699	GO:0005762
PF18872	GO:0005515
PF18876	GO:0005634
PF18972	GO:0051879
PF19031	GO:0016192
PF19032	GO:0016192
PF19033	GO:0016192
PF19035	GO:0007165
PF19036	GO:0016192
PF19037	GO:0016192
PF19038	GO:0016192
PF19039	GO:0000165
PF19046	GO:0005515
PF19046	GO:0005794
PF19046	GO:0005801
PF19047	GO:0030705
PF19052	GO:0045666
PF19052	GO:0045930
PF19055	GO:0042626
PF19188	GO:0004930
PF19188	GO:0005887
PF19221	GO:0051301
